"","년도","학기","학번(입학연도)","class_number","소속","교과목번호","교과목명","이수구분","교직영역","선택영역","학점","등급","평가방식","평점","재수강"
"16767","2017","2학기","14","s707","전자정보공학대학 컴퓨터공학과","009957","오픈소스SW개론","전선",NA,NA,"3","A0","GRADE","4.0",NA
"16768","2017","2학기","14","s708","전자정보공학대학 컴퓨터공학과","008066","모바일프로그래밍","전선",NA,NA,"3","A+","GRADE","4.5",NA
"16769","2017","2학기","14","s709","전자정보공학대학 컴퓨터공학과","010112","졸업연구및진로2","전선",NA,NA,"1","P","P/I","0.0",NA
"16770","2017","2학기","14","s709","전자정보공학대학 컴퓨터공학과","010422","K-MOOC:파이썬을이용한빅데이터분석","전선",NA,NA,"3","B+","GRADE","3.5",NA
"16771","2018","1학기","14","s709","전자정보공학대학 컴퓨터공학과","004118","디지털시스템","전필",NA,NA,"3","B0","GRADE","3.0",NA
"16772","2018","1학기","14","s709","전자정보공학대학 컴퓨터공학과","007345","미술심리치료","연선",NA,"인성과도덕","3","C+","GRADE","2.5",NA
"16773","2018","1학기","14","s709","전자정보공학대학 컴퓨터공학과","010481","ES-디지털다큐멘터리","연선",NA,NA,"3","A0","GRADE","4.0",NA
"16774","2017","2학기","14","s710","전자정보공학대학 컴퓨터공학과","001725","선형대수","전선",NA,NA,"3","B+","GRADE","3.5",NA
"16775","2017","2학기","14","s710","전자정보공학대학 컴퓨터공학과","003284","컴퓨터네트워크","전필","기본이수",NA,"3","B0","GRADE","3.0",NA
"16776","2017","2학기","14","s710","전자정보공학대학 컴퓨터공학과","009954","알고리즘및실습","전필",NA,NA,"4","B+","GRADE","3.5",NA
"16777","2017","2학기","14","s710","전자정보공학대학 컴퓨터공학과","010422","K-MOOC:파이썬을이용한빅데이터분석","전선",NA,NA,"3","B+","GRADE","3.5",NA
"16778","2018","1학기","14","s710","전자정보공학대학 컴퓨터공학과","004310","운영체제","전필",NA,NA,"3","B+","GRADE","3.5",NA
"16779","2018","1학기","14","s710","전자정보공학대학 컴퓨터공학과","005246","신호및시스템","전선",NA,NA,"3","B+","GRADE","3.5",NA
"16780","2018","1학기","14","s710","전자정보공학대학 컴퓨터공학과","006237","웹프로그래밍","전선",NA,NA,"3","B+","GRADE","3.5",NA
"16781","2018","1학기","14","s710","전자정보공학대학 컴퓨터공학과","006474","C#프로그래밍","전선",NA,NA,"3","B+","GRADE","3.5",NA
"16782","2018","1학기","14","s710","전자정보공학대학 컴퓨터공학과","009959","확률통계및프로그래밍","전선",NA,NA,"3","A0","GRADE","4.0",NA
"16783","2017","2학기","14","s711","전자정보공학대학 컴퓨터공학과","P00019","전공인턴십7","전선",NA,NA,"6","P","P/NP","0.0",NA
"16784","2017","2학기","14","s712","전자정보공학대학 컴퓨터공학과","001082","마이크로컴퓨터","전선",NA,NA,"3","C0","GRADE","2.0",NA
"16785","2017","2학기","14","s712","전자정보공학대학 컴퓨터공학과","010074","창업실무의이해2","연선",NA,NA,"3","B+","GRADE","3.5",NA
"16786","2018","1학기","14","s712","전자정보공학대학 컴퓨터공학과","004310","운영체제","전필",NA,NA,"3","C0","GRADE","2.0",NA
"16787","2018","1학기","14","s712","전자정보공학대학 컴퓨터공학과","007219","데이터베이스","전선",NA,NA,"3","FA","GRADE","0.0",NA
"16788","2018","1학기","14","s712","전자정보공학대학 컴퓨터공학과","010066","기술발전과미래동향","연선",NA,NA,"3","B+","GRADE","3.5",NA
"16789","2017","2학기","14","s715","전자정보공학대학 컴퓨터공학과","006134","HCI개론","전선",NA,NA,"3","A0","GRADE","4.0",NA
"16790","2017","2학기","14","s715","전자정보공학대학 컴퓨터공학과","008066","모바일프로그래밍","전선",NA,NA,"3","A0","GRADE","4.0",NA
"16791","2017","2학기","14","s715","전자정보공학대학 컴퓨터공학과","010422","K-MOOC:파이썬을이용한빅데이터분석","전선",NA,NA,"3","A+","GRADE","4.5",NA
"16792","2018","1학기","14","s715","전자정보공학대학 컴퓨터공학과","P00012","ICT인턴십4","전선",NA,NA,"12","P","P/NP","0.0",NA
"16793","2017","2학기","14","s717","전자정보공학대학 컴퓨터공학과","P00019","전공인턴십7","전선",NA,NA,"6","P","P/NP","0.0",NA
"16794","2017","2학기","14","s719","전자정보공학대학 컴퓨터공학과","010422","K-MOOC:파이썬을이용한빅데이터분석","전선",NA,NA,"3","B+","GRADE","3.5",NA
"16795","2018","1학기","14","s720","전자정보공학대학 컴퓨터공학과","003281","컴퓨터그래픽스","전선",NA,NA,"3","A0","GRADE","4.0",NA
"16796","2018","1학기","14","s720","전자정보공학대학 컴퓨터공학과","004310","운영체제","전필",NA,NA,"3","A+","GRADE","4.5",NA
"16797","2018","1학기","14","s720","전자정보공학대학 컴퓨터공학과","006237","웹프로그래밍","전선",NA,NA,"3","A+","GRADE","4.5",NA
"16798","2018","1학기","14","s720","전자정보공학대학 컴퓨터공학과","006474","C#프로그래밍","전선",NA,NA,"3","B+","GRADE","3.5",NA
"16799","2018","1학기","14","s720","전자정보공학대학 컴퓨터공학과","007219","데이터베이스","전선",NA,NA,"3","A0","GRADE","4.0",NA
"16800","2018","1학기","14","s722","전자정보공학대학 컴퓨터공학과","004310","운영체제","전필",NA,NA,"3","C+","GRADE","2.5",NA
"16801","2018","1학기","14","s722","전자정보공학대학 컴퓨터공학과","005246","신호및시스템","전선",NA,NA,"3","A0","GRADE","4.0",NA
"16802","2018","1학기","14","s722","전자정보공학대학 컴퓨터공학과","009952","자료구조및실습","전필",NA,NA,"4","F","GRADE","0.0","2015-1 004268 데이터구조론(학부)"
"16803","2018","1학기","14","s726","전자정보공학대학 컴퓨터공학과","004118","디지털시스템","전필",NA,NA,"3","B0","GRADE","3.0",NA
"16804","2018","1학기","14","s726","전자정보공학대학 컴퓨터공학과","009952","자료구조및실습","전필",NA,NA,"4","D+","GRADE","1.5",NA
"16805","2018","1학기","14","s729","전자정보공학대학 컴퓨터공학과","004118","디지털시스템","전필",NA,NA,"3","D+","GRADE","1.5",NA
"16806","2017","2학기","14","s730","전자정보공학대학 컴퓨터공학과","001082","마이크로컴퓨터","전선",NA,NA,"3","A0","GRADE","4.0",NA
"16807","2017","2학기","14","s730","전자정보공학대학 컴퓨터공학과","003276","컴퓨터구조론","전필",NA,NA,"3","A+","GRADE","4.5",NA
"16808","2017","2학기","14","s730","전자정보공학대학 컴퓨터공학과","009955","이산수학및프로그래밍","전선",NA,NA,"3","A+","GRADE","4.5",NA
"16809","2018","1학기","14","s730","전자정보공학대학 컴퓨터공학과","004310","운영체제","전필",NA,NA,"3","A0","GRADE","4.0",NA
"16810","2018","1학기","14","s730","전자정보공학대학 컴퓨터공학과","006139","임베디드시스템","전선",NA,NA,"3","C+","GRADE","2.5",NA
"16811","2018","1학기","14","s730","전자정보공학대학 컴퓨터공학과","006474","C#프로그래밍","전선",NA,NA,"3","C0","GRADE","2.0",NA
"16812","2018","1학기","14","s730","전자정보공학대학 컴퓨터공학과","007640","VHDL프로그래밍","전선",NA,NA,"3","A0","GRADE","4.0",NA
"16813","2018","1학기","14","s730","전자정보공학대학 컴퓨터공학과","009952","자료구조및실습","전필",NA,NA,"4","A+","GRADE","4.5",NA
"16814","2017","2학기","14","s731","전자정보공학대학 컴퓨터공학과","001082","마이크로컴퓨터","전선",NA,NA,"3","A+","GRADE","4.5",NA
"16815","2017","2학기","14","s731","전자정보공학대학 컴퓨터공학과","003276","컴퓨터구조론","전필",NA,NA,"3","A+","GRADE","4.5",NA
"16816","2017","2학기","14","s731","전자정보공학대학 컴퓨터공학과","009954","알고리즘및실습","전필",NA,NA,"4","A+","GRADE","4.5",NA
"16817","2017","2학기","14","s731","전자정보공학대학 컴퓨터공학과","009955","이산수학및프로그래밍","전선",NA,NA,"3","A0","GRADE","4.0",NA
"16818","2017","2학기","14","s731","전자정보공학대학 컴퓨터공학과","009956","문제해결및실습:JAVA","전선",NA,NA,"3","A+","GRADE","4.5",NA
"16819","2017","2학기","14","s731","전자정보공학대학 컴퓨터공학과","009957","오픈소스SW개론","전선",NA,NA,"3","A+","GRADE","4.5",NA
"16820","2017","겨울학기","14","s731","전자정보공학대학 컴퓨터공학과","001725","선형대수","전선",NA,NA,"3","B+","GRADE","3.5",NA
"16821","2018","1학기","14","s731","전자정보공학대학 컴퓨터공학과","003281","컴퓨터그래픽스","전선",NA,NA,"3","A+","GRADE","4.5",NA
"16822","2018","1학기","14","s731","전자정보공학대학 컴퓨터공학과","007219","데이터베이스","전선",NA,NA,"3","A+","GRADE","4.5",NA
"16823","2018","1학기","14","s731","전자정보공학대학 컴퓨터공학과","009665","패턴인식","전선",NA,NA,"3","A0","GRADE","4.0",NA
"16824","2018","1학기","14","s731","전자정보공학대학 컴퓨터공학과","009959","확률통계및프로그래밍","전선",NA,NA,"3","B+","GRADE","3.5",NA
"16825","2018","1학기","14","s731","전자정보공학대학 컴퓨터공학과","010084","오픈소스SW공학","전선",NA,NA,"3","A+","GRADE","4.5",NA
"16826","2017","2학기","14","s732","전자정보공학대학 컴퓨터공학과","009912","C프로그래밍및실습","전필",NA,NA,"4","A0","GRADE","4.0","2014-1 004038 C프로그래밍(학부)"
"16827","2017","2학기","14","s732","전자정보공학대학 컴퓨터공학과","009913","고급C프로그래밍및실습","전필",NA,NA,"4","A0","GRADE","4.0","2014-2 006563 고급C프로그래밍(학부)"
"16828","2018","1학기","14","s732","전자정보공학대학 컴퓨터공학과","004310","운영체제","전필",NA,NA,"3","B0","GRADE","3.0",NA
"16829","2018","1학기","14","s732","전자정보공학대학 컴퓨터공학과","009952","자료구조및실습","전필",NA,NA,"4","A0","GRADE","4.0",NA
"16830","2018","1학기","14","s732","전자정보공학대학 컴퓨터공학과","009959","확률통계및프로그래밍","전선",NA,NA,"3","B+","GRADE","3.5",NA
"16831","2018","1학기","14","s732","전자정보공학대학 컴퓨터공학과","009992","문제해결및실습:C++","전선",NA,NA,"3","B+","GRADE","3.5","2015-1 006473 C++프로그래밍(학부)"
"16832","2018","1학기","14","s732","전자정보공학대학 컴퓨터공학과","010084","오픈소스SW공학","전선",NA,NA,"3","C+","GRADE","2.5",NA
"16833","2018","1학기","14","s733","전자정보공학대학 컴퓨터공학과","004118","디지털시스템","전필",NA,NA,"3","C+","GRADE","2.5",NA
"16834","2018","1학기","14","s733","전자정보공학대학 컴퓨터공학과","006237","웹프로그래밍","전선",NA,NA,"3","F","GRADE","0.0",NA
"16835","2017","2학기","14","s734","전자정보공학대학 컴퓨터공학과","001082","마이크로컴퓨터","전선",NA,NA,"3","B+","GRADE","3.5",NA
"16836","2017","2학기","14","s734","전자정보공학대학 컴퓨터공학과","003276","컴퓨터구조론","전필",NA,NA,"3","C+","GRADE","2.5",NA
"16837","2017","2학기","14","s734","전자정보공학대학 컴퓨터공학과","009954","알고리즘및실습","전필",NA,NA,"4","C0","GRADE","2.0",NA
"16838","2017","2학기","14","s734","전자정보공학대학 컴퓨터공학과","009955","이산수학및프로그래밍","전선",NA,NA,"3","B0","GRADE","3.0",NA
"16839","2017","2학기","14","s734","전자정보공학대학 컴퓨터공학과","009956","문제해결및실습:JAVA","전선",NA,NA,"3","B0","GRADE","3.0",NA
"16840","2017","겨울학기","14","s734","전자정보공학대학 컴퓨터공학과","009912","C프로그래밍및실습","전필",NA,NA,"4","B+","GRADE","3.5","2014-1 004038 C프로그래밍(학부)"
"16841","2018","1학기","14","s734","전자정보공학대학 컴퓨터공학과","004310","운영체제","전필",NA,NA,"3","C+","GRADE","2.5",NA
"16842","2018","1학기","14","s734","전자정보공학대학 컴퓨터공학과","009959","확률통계및프로그래밍","전선",NA,NA,"3","B0","GRADE","3.0",NA
"16843","2017","2학기","14","s735","전자정보공학대학 컴퓨터공학과","003276","컴퓨터구조론","전필",NA,NA,"3","B+","GRADE","3.5",NA
"16844","2017","2학기","14","s735","전자정보공학대학 컴퓨터공학과","009954","알고리즘및실습","전필",NA,NA,"4","A0","GRADE","4.0",NA
"16845","2017","2학기","14","s735","전자정보공학대학 컴퓨터공학과","009956","문제해결및실습:JAVA","전선",NA,NA,"3","A+","GRADE","4.5",NA
"16846","2017","2학기","14","s735","전자정보공학대학 컴퓨터공학과","009957","오픈소스SW개론","전선",NA,NA,"3","B+","GRADE","3.5",NA
"16847","2017","겨울학기","14","s735","전자정보공학대학 컴퓨터공학과","008071","객체지향설계기술","전선",NA,NA,"3","A+","GRADE","4.5",NA
"16848","2018","1학기","14","s735","전자정보공학대학 컴퓨터공학과","004310","운영체제","전필",NA,NA,"3","B0","GRADE","3.0",NA
"16849","2018","1학기","14","s735","전자정보공학대학 컴퓨터공학과","005246","신호및시스템","전선",NA,NA,"3","B+","GRADE","3.5",NA
"16850","2018","1학기","14","s735","전자정보공학대학 컴퓨터공학과","006474","C#프로그래밍","전선",NA,NA,"3","B+","GRADE","3.5",NA
"16851","2018","1학기","14","s735","전자정보공학대학 컴퓨터공학과","007219","데이터베이스","전선",NA,NA,"3","B0","GRADE","3.0",NA
"16852","2018","1학기","14","s735","전자정보공학대학 컴퓨터공학과","009959","확률통계및프로그래밍","전선",NA,NA,"3","C+","GRADE","2.5",NA
"16853","2017","2학기","14","s736","전자정보공학대학 컴퓨터공학과","010071","창업아이디어의사업화2","연선",NA,NA,"3","B+","GRADE","3.5",NA
"16854","2017","2학기","14","s736","전자정보공학대학 컴퓨터공학과","010074","창업실무의이해2","연선",NA,NA,"3","B+","GRADE","3.5",NA
"16855","2018","1학기","14","s736","전자정보공학대학 컴퓨터공학과","010066","기술발전과미래동향","연선",NA,NA,"3","A+","GRADE","4.5",NA
"16856","2018","1학기","14","s736","전자정보공학대학 컴퓨터공학과","010070","창업아이디어의사업화1","연선",NA,NA,"3","A+","GRADE","4.5",NA
"16857","2018","1학기","14","s736","전자정보공학대학 컴퓨터공학과","010072","창업아이디어의사업화3","연선",NA,NA,"3","A+","GRADE","4.5",NA
"16858","2017","2학기","14","s739","전자정보공학대학 컴퓨터공학과","009913","고급C프로그래밍및실습","전필",NA,NA,"4","B+","GRADE","3.5","2014-2 006563 고급C프로그래밍(학부)"
"16859","2017","2학기","14","s739","전자정보공학대학 컴퓨터공학과","009954","알고리즘및실습","전필",NA,NA,"4","C0","GRADE","2.0",NA
"16860","2017","2학기","14","s739","전자정보공학대학 컴퓨터공학과","009956","문제해결및실습:JAVA","전선",NA,NA,"3","B0","GRADE","3.0",NA
"16861","2017","겨울학기","14","s739","전자정보공학대학 컴퓨터공학과","008071","객체지향설계기술","전선",NA,NA,"3","A+","GRADE","4.5",NA
"16862","2018","1학기","14","s739","전자정보공학대학 컴퓨터공학과","003281","컴퓨터그래픽스","전선",NA,NA,"3","B+","GRADE","3.5",NA
"16863","2018","1학기","14","s739","전자정보공학대학 컴퓨터공학과","004310","운영체제","전필",NA,NA,"3","B+","GRADE","3.5",NA
"16864","2018","1학기","14","s739","전자정보공학대학 컴퓨터공학과","005246","신호및시스템","전선",NA,NA,"3","B0","GRADE","3.0",NA
