class_number,grade,Coding,Math,Teamwork,activity,등급
s1902,3.642857142857143,3.5,4.5,3.5,3.642857142857143,Platinum
s1903,3.642857142857143,3.6999999999999997,3.5,3.5,3.642857142857143,Gold
s1904,3.0,2.8000000000000003,3.5,3.5,3.0,Bronze
s1905,3.785714285714285,3.6999999999999997,3.5,4.5,3.785714285714285,Gold
s1906,3.071428571428572,3.1000000000000005,2.5,3.5,3.071428571428572,Bronze
s1907,3.428571428571428,3.3999999999999995,4.5,2.5,3.428571428571428,Silver
s1908,2.857142857142857,2.8000000000000003,3.5,2.5,2.857142857142857,Silver
s1909,2.642857142857143,2.5,3.5,2.5,2.642857142857143,Silver
s191,3.0909090909090917,3.184210526315789,2.25,3.0,3.0909090909090917,Bronze
s1910,3.857142857142857,3.8000000000000003,4.5,3.5,3.857142857142857,Platinum
s1911,4.07142857142857,4.1000000000000005,3.5,4.5,4.07142857142857,Platinum
s1912,3.142857142857143,3.0,3.5,3.5,3.142857142857143,Silver
s1913,3.25,3.0,0.0,3.5,3.25,Bronze
s1914,2.714285714285715,2.6,2.5,3.5,2.714285714285715,Bronze
s1915,3.214285714285715,3.1000000000000005,3.5,3.5,3.214285714285715,Silver
s1916,4.357142857142857,4.5,3.5,4.5,4.357142857142857,Platinum
s1917,3.375,3.25,4.5,2.5,3.375,Silver
s1918,2.214285714285715,2.1,2.5,2.5,2.214285714285715,Bronze
s1919,4.07142857142857,4.1000000000000005,3.5,4.5,4.07142857142857,Platinum
s192,2.6851851851851847,3.0263157894736845,1.5,4.0,2.6851851851851847,Bronze
s1920,3.714285714285715,3.8000000000000003,4.5,2.5,3.714285714285715,Silver
s1921,3.928571428571428,3.8999999999999995,4.5,3.5,3.928571428571428,Platinum
s1922,3.0,3.5,0.0,2.5,3.0,Bronze
s1923,2.4,2.3333333333333335,2.5,2.5,2.4,Bronze
s1924,2.1666666666666665,3.5,3.0,0.0,2.1666666666666665,Bronze
s1925,2.1666666666666665,2.625,2.0,0.0,2.1666666666666665,Bronze
s1926,3.75,4.0,3.5,0.0,3.75,Silver
s1927,3.0625,3.5,4.0,0.0,3.0625,Silver
s1928,2.0,0.0,2.0,0.0,2.0,Bronze
s1929,2.5,4.0,2.5,0.0,2.5,Bronze
s193,2.125,2.0,0.0,2.5,2.125,Bronze
s1930,3.0,4.5,4.5,0.0,3.0,Silver
s1931,2.8333333333333335,4.0,4.5,0.0,2.8333333333333335,Silver
s1932,3.071428571428572,3.833333333333333,3.5,0.0,3.071428571428572,Bronze
s1933,2.3333333333333335,3.5,3.5,0.0,2.3333333333333335,Bronze
s1934,2.9,3.75,4.0,0.0,2.9,Silver
s1935,2.0,2.1666666666666665,2.25,0.0,2.0,Bronze
s1936,3.75,4.5,4.5,0.0,3.75,Silver
s1937,2.0,2.0,1.75,0.0,2.0,Bronze
s1938,3.0,3.5,3.75,0.0,3.0,Bronze
s1939,2.8333333333333335,3.625,3.0,0.0,2.8333333333333335,Bronze
s194,2.2826086956521725,2.5555555555555567,2.0,2.5,2.2826086956521725,Bronze
s1940,2.6666666666666665,4.5,3.5,0.0,2.6666666666666665,Silver
s1941,1.1,0.0,1.0,0.0,1.1,Bronze
s1942,3.25,3.6999999999999997,4.0,0.0,3.25,Silver
s1943,1.9,2.75,2.0,0.0,1.9,Bronze
s1944,2.8333333333333335,4.0,4.5,0.0,2.8333333333333335,Silver
s1945,2.375,3.5,2.5,0.0,2.375,Bronze
s1946,2.6,3.0,3.5,0.0,2.6,Bronze
s1947,2.3333333333333335,3.5,3.5,0.0,2.3333333333333335,Bronze
s1948,1.5,1.75,2.5,0.0,1.5,Bronze
s1949,2.5,4.5,3.0,0.0,2.5,Bronze
s195,2.321428571428572,2.3000000000000003,2.0,3.5,2.321428571428572,Bronze
s1950,2.5,4.0,3.5,0.0,2.5,Silver
s1951,2.0714285714285716,2.0,2.25,0.0,2.0714285714285716,Bronze
s1952,3.0,3.625,3.75,0.0,3.0,Bronze
s1953,2.6666666666666665,3.5,4.5,0.0,2.6666666666666665,Silver
s1954,3.071428571428572,3.375,3.5,0.0,3.071428571428572,Bronze
s1955,3.642857142857143,4.25,4.5,0.0,3.642857142857143,Silver
s1956,3.0,4.0,4.25,0.0,3.0,Silver
s1957,2.8333333333333335,4.0,4.5,0.0,2.8333333333333335,Silver
s1958,1.0,0.0,2.0,0.0,1.0,Bronze
s1959,0.6666666666666666,0.0,2.0,0.0,0.6666666666666666,Bronze
s196,2.8125,2.8125,0.0,0.0,2.8125,Bronze
s1960,3.5625,4.1000000000000005,4.0,0.0,3.5625,Silver
s1961,2.6666666666666665,4.0,4.0,0.0,2.6666666666666665,Silver
s1962,2.8333333333333335,4.5,4.0,0.0,2.8333333333333335,Silver
s1963,3.375,4.5,4.5,0.0,3.375,Silver
s1964,2.6666666666666665,4.0,4.0,0.0,2.6666666666666665,Silver
s1965,0.6666666666666666,0.0,2.0,0.0,0.6666666666666666,Bronze
s1966,2.0,3.5,2.5,0.0,2.0,Bronze
s1967,2.6666666666666665,4.5,3.5,0.0,2.6666666666666665,Silver
s1968,2.357142857142857,2.625,4.0,0.0,2.357142857142857,Bronze
s1969,2.3125,2.875,3.25,0.0,2.3125,Bronze
s197,3.8518518518518507,3.7954545454545463,4.25,3.5,3.8518518518518507,Platinum
s1970,3.285714285714285,3.5,4.0,0.0,3.285714285714285,Silver
s1971,2.3333333333333335,3.5,3.5,0.0,2.3333333333333335,Bronze
s1972,2.1666666666666665,3.0,3.5,0.0,2.1666666666666665,Bronze
s1973,2.6666666666666665,4.5,3.5,0.0,2.6666666666666665,Silver
s1974,2.1666666666666665,3.5,3.0,0.0,2.1666666666666665,Bronze
s1975,1.1666666666666667,0.0,3.5,0.0,1.1666666666666667,Bronze
s1976,1.25,0.0,2.5,0.0,1.25,Bronze
s1977,2.928571428571428,3.5,3.25,0.0,2.928571428571428,Bronze
s1978,2.9,4.5,3.5,0.0,2.9,Silver
s1979,1.9,2.5,2.0,0.0,1.9,Bronze
s198,3.2708333333333335,3.2894736842105257,3.375,2.5,3.2708333333333335,Silver
s1980,2.1666666666666665,3.5,3.0,0.0,2.1666666666666665,Bronze
s1981,2.0,3.5,2.5,0.0,2.0,Bronze
s1982,2.6666666666666665,4.5,3.5,0.0,2.6666666666666665,Silver
s1983,2.857142857142857,3.25,3.75,0.0,2.857142857142857,Bronze
s1984,1.5,0.0,3.0,0.0,1.5,Bronze
s1985,3.0,3.6666666666666665,4.0,0.0,3.0,Silver
s1986,3.071428571428572,3.875,3.5,0.0,3.071428571428572,Bronze
s1987,3.5833333333333335,4.166666666666667,4.5,0.0,3.5833333333333335,Silver
s1988,2.3333333333333335,4.0,3.0,0.0,2.3333333333333335,Bronze
s1989,2.1666666666666665,3.0,3.5,0.0,2.1666666666666665,Bronze
s199,3.0714285714285703,3.0869565217391295,3.1666666666666674,2.0,3.0714285714285703,Silver
s1990,2.9166666666666665,3.5,4.0,0.0,2.9166666666666665,Silver
s1991,3.0,4.5,4.5,0.0,3.0,Silver
s1992,2.3333333333333335,3.0,4.0,0.0,2.3333333333333335,Bronze
s1993,2.25,3.25,3.5,0.0,2.25,Bronze
s1994,2.642857142857143,3.0,3.25,0.0,2.642857142857143,Bronze
s1995,3.428571428571428,3.75,4.0,0.0,3.428571428571428,Silver
s1996,3.5,4.166666666666667,4.0,0.0,3.5,Silver
s1997,2.1666666666666665,3.5,3.0,0.0,2.1666666666666665,Bronze
s1998,1.0,0.0,2.0,0.0,1.0,Bronze
s1999,1.5,3.0,0.0,0.0,1.5,Bronze
s2,3.3333333333333335,3.3333333333333335,0.0,0.0,3.3333333333333335,Bronze
s20,2.388888888888889,2.4375,2.0,0.0,2.388888888888889,Bronze
s200,3.1904761904761907,3.2105263157894735,3.0,0.0,3.1904761904761907,Bronze
s2000,3.3,4.0,4.5,0.0,3.3,Silver
s2001,3.5625,4.375,4.25,0.0,3.5625,Silver
s2002,2.1666666666666665,4.0,2.5,0.0,2.1666666666666665,Bronze
s2003,3.071428571428572,3.375,4.0,0.0,3.071428571428572,Bronze
s2004,3.4375,4.1000000000000005,3.75,0.0,3.4375,Silver
s2005,1.5,0.0,3.0,0.0,1.5,Bronze
s2006,3.1666666666666665,3.75,3.75,0.0,3.1666666666666665,Bronze
s2007,2.3333333333333335,4.5,2.5,0.0,2.3333333333333335,Bronze
s2008,2.3333333333333335,3.5,3.5,0.0,2.3333333333333335,Bronze
s2009,1.8333333333333333,3.5,2.0,0.0,1.8333333333333333,Bronze
s201,3.5,3.5370370370370376,4.25,4.5,3.5,Gold
s2010,2.142857142857143,2.875,3.25,0.0,2.142857142857143,Bronze
s2011,2.0625,2.3000000000000003,1.75,0.0,2.0625,Bronze
s2012,2.25,2.3333333333333335,4.0,0.0,2.25,Bronze
s2013,2.4285714285714284,2.6666666666666665,2.75,0.0,2.4285714285714284,Bronze
s2014,3.0,3.5,4.5,0.0,3.0,Silver
s2015,2.7,3.25,3.0,0.0,2.7,Bronze
s2016,2.5833333333333335,3.0,3.75,0.0,2.5833333333333335,Bronze
s2017,2.5,4.0,3.5,0.0,2.5,Silver
s2018,3.3333333333333335,3.8333333333333335,4.5,0.0,3.3333333333333335,Silver
s2019,2.3,3.25,3.25,0.0,2.3,Bronze
s202,3.7291666666666674,3.7368421052631597,3.625,4.0,3.7291666666666674,Gold
s2020,3.125,4.0,4.5,0.0,3.125,Silver
s2021,1.25,1.6666666666666667,0.0,0.0,1.25,Bronze
s2022,2.928571428571428,3.333333333333333,3.5,0.0,2.928571428571428,Bronze
s2023,2.9,3.6666666666666665,3.5,0.0,2.9,Bronze
s2024,3.9375,4.5,4.5,0.0,3.9375,Silver
s2025,3.25,3.8333333333333335,4.5,0.0,3.25,Silver
s2026,2.25,3.0,3.5,0.0,2.25,Bronze
s2027,2.5,3.0,3.0,0.0,2.5,Bronze
s2028,0.0,0.0,0.0,0.0,0.0,Bronze
s2029,2.6666666666666665,4.5,3.5,0.0,2.6666666666666665,Silver
s203,3.2045454545454537,3.2941176470588247,2.5,3.0,3.2045454545454537,Bronze
s2030,2.75,3.375,3.0,0.0,2.75,Bronze
s2031,3.5,4.166666666666667,4.0,0.0,3.5,Silver
s2032,1.25,1.5,1.75,0.0,1.25,Bronze
s2033,2.2,2.8333333333333335,2.5,0.0,2.2,Bronze
s2034,3.4375,4.1000000000000005,3.5,0.0,3.4375,Silver
s2035,2.1666666666666665,2.8333333333333335,2.0,0.0,2.1666666666666665,Bronze
s2036,2.785714285714285,3.375,3.5,0.0,2.785714285714285,Bronze
s2037,0.8333333333333334,0.0,2.5,0.0,0.8333333333333334,Bronze
s2038,3.3333333333333335,3.875,4.25,0.0,3.3333333333333335,Silver
s2039,2.785714285714285,3.25,3.25,0.0,2.785714285714285,Bronze
s204,2.9464285714285703,2.8913043478260874,3.0,4.0,2.9464285714285703,Silver
s2040,1.75,1.6666666666666667,2.75,0.0,1.75,Bronze
s2041,1.6666666666666667,3.0,2.0,0.0,1.6666666666666667,Bronze
s2042,2.1666666666666665,3.5,3.0,0.0,2.1666666666666665,Bronze
s2043,2.1666666666666665,3.0,3.5,0.0,2.1666666666666665,Bronze
s2044,1.75,0.0,3.5,0.0,1.75,Bronze
s2045,3.25,3.875,4.0,0.0,3.25,Silver
s2046,3.3125,3.625,4.25,0.0,3.3125,Silver
s2047,0.0,0.0,0.0,0.0,0.0,Bronze
s2048,2.5,3.0,3.5,0.0,2.5,Bronze
s2049,3.0,4.5,4.5,0.0,3.0,Silver
s205,2.5,2.5,2.5,0.0,2.5,Bronze
s2050,3.0,4.0,3.5,0.0,3.0,Bronze
s2051,3.357142857142857,3.875,4.0,0.0,3.357142857142857,Silver
s2052,2.6,3.5,3.5,0.0,2.6,Bronze
s2053,2.6666666666666665,4.5,3.5,0.0,2.6666666666666665,Silver
s2054,2.0714285714285716,2.875,2.75,0.0,2.0714285714285716,Bronze
s2055,2.357142857142857,0.0,0.0,0.0,2.357142857142857,Bronze
s2056,3.142857142857143,0.0,0.0,0.0,3.142857142857143,Bronze
s2057,2.375,0.0,0.0,0.0,2.375,Bronze
s2058,3.571428571428572,0.0,0.0,0.0,3.571428571428572,Bronze
s2059,2.5,2.5,0.0,0.0,2.5,Bronze
s206,3.5625,3.852941176470589,2.6666666666666656,4.0,3.5625,Gold
s2060,2.928571428571428,0.0,0.0,0.0,2.928571428571428,Bronze
s2061,2.785714285714285,3.0,0.0,0.0,2.785714285714285,Bronze
s2062,2.0,0.0,0.0,0.0,2.0,Bronze
s2063,3.571428571428572,0.0,0.0,0.0,3.571428571428572,Bronze
s2064,2.5,0.0,0.0,0.0,2.5,Bronze
s2065,3.125,3.5,0.0,0.0,3.125,Bronze
s2066,3.4166666666666665,3.5,0.0,0.0,3.4166666666666665,Bronze
s2067,2.9166666666666665,0.0,0.0,0.0,2.9166666666666665,Bronze
s2068,2.5,2.0,0.0,0.0,2.5,Bronze
s2069,3.142857142857143,0.0,0.0,0.0,3.142857142857143,Bronze
s207,3.8333333333333335,3.764705882352941,4.333333333333333,3.5,3.8333333333333335,Platinum
s2070,2.714285714285715,0.0,0.0,0.0,2.714285714285715,Bronze
s2071,2.642857142857143,0.0,0.0,0.0,2.642857142857143,Bronze
s2072,1.875,0.0,0.0,0.0,1.875,Bronze
s2073,2.714285714285715,2.5,0.0,0.0,2.714285714285715,Bronze
s2074,2.5,2.5,0.0,0.0,2.5,Bronze
s2075,2.8125,0.0,0.0,0.0,2.8125,Bronze
s2076,3.4444444444444438,3.5,0.0,0.0,3.4444444444444438,Bronze
s2077,2.714285714285715,3.5,0.0,0.0,2.714285714285715,Bronze
s2078,2.75,0.0,0.0,0.0,2.75,Bronze
s2079,3.125,0.0,0.0,0.0,3.125,Bronze
s208,3.7619047619047605,3.888888888888887,1.5,3.75,3.7619047619047605,Bronze
s2080,2.0714285714285716,2.0,0.0,0.0,2.0714285714285716,Bronze
s2081,2.714285714285715,0.0,0.0,0.0,2.714285714285715,Bronze
s2082,3.25,3.5,0.0,0.0,3.25,Bronze
s2083,2.357142857142857,0.0,0.0,0.0,2.357142857142857,Bronze
s2084,2.875,3.0,0.0,0.0,2.875,Bronze
s2085,1.75,0.0,0.0,0.0,1.75,Bronze
s2086,1.8333333333333333,0.0,0.0,0.0,1.8333333333333333,Bronze
s2087,2.4375,2.0,0.0,0.0,2.4375,Bronze
s2088,2.75,2.0,0.0,0.0,2.75,Bronze
s2089,2.4375,1.0,0.0,0.0,2.4375,Bronze
s209,3.222222222222222,2.875,3.0,4.5,3.222222222222222,Silver
s2090,3.0625,3.0,0.0,0.0,3.0625,Bronze
s2091,2.785714285714285,0.0,0.0,0.0,2.785714285714285,Bronze
s2092,2.285714285714285,0.0,0.0,0.0,2.285714285714285,Bronze
s2093,2.785714285714285,0.0,0.0,0.0,2.785714285714285,Bronze
s2094,1.714285714285714,2.5,0.0,0.0,1.714285714285714,Bronze
s2095,3.214285714285715,0.0,0.0,0.0,3.214285714285715,Bronze
s2096,3.0,3.5,0.0,0.0,3.0,Bronze
s2097,2.642857142857143,0.0,0.0,0.0,2.642857142857143,Bronze
s2098,3.5625,4.0,0.0,0.0,3.5625,Bronze
s2099,3.222222222222222,3.5,0.0,0.0,3.222222222222222,Bronze
s21,2.5,2.5,0.0,0.0,2.5,Bronze
s210,3.857142857142857,3.8125,4.25,3.0,3.857142857142857,Silver
s2100,3.0833333333333335,0.0,0.0,0.0,3.0833333333333335,Bronze
s2101,3.3125,4.0,0.0,0.0,3.3125,Bronze
s2102,3.125,0.0,0.0,0.0,3.125,Bronze
s2103,2.5,0.0,0.0,0.0,2.5,Bronze
s2104,3.0625,0.0,0.0,0.0,3.0625,Bronze
s2105,3.75,0.0,0.0,0.0,3.75,Bronze
s2106,2.125,0.0,0.0,0.0,2.125,Bronze
s2107,2.4499999999999997,2.0,0.0,0.0,2.4499999999999997,Bronze
s2108,3.222222222222222,0.0,0.0,0.0,3.222222222222222,Bronze
s2109,3.071428571428572,3.75,0.0,0.0,3.071428571428572,Bronze
s211,2.6206896551724133,2.770833333333333,2.0,3.5,2.6206896551724133,Bronze
s2110,3.3125,0.0,0.0,0.0,3.3125,Bronze
s2111,3.611111111111111,0.0,0.0,0.0,3.611111111111111,Bronze
s2112,3.5,4.0,0.0,0.0,3.5,Bronze
s2113,3.75,4.5,0.0,0.0,3.75,Bronze
s2114,1.875,0.0,0.0,0.0,1.875,Bronze
s2115,2.5500000000000003,2.833333333333333,0.0,0.0,2.5500000000000003,Bronze
s2116,3.5,0.0,0.0,0.0,3.5,Bronze
s2117,3.375,0.0,0.0,0.0,3.375,Bronze
s2118,2.9375,0.0,0.0,0.0,2.9375,Bronze
s2119,2.625,1.5,0.0,0.0,2.625,Bronze
s212,1.4166666666666667,1.7,0.0,0.0,1.4166666666666667,Bronze
s2120,2.888888888888889,0.0,0.0,0.0,2.888888888888889,Bronze
s2121,3.3999999999999995,4.166666666666666,0.0,0.0,3.3999999999999995,Bronze
s2122,2.785714285714285,0.0,0.0,0.0,2.785714285714285,Bronze
s2123,3.3125,3.5,0.0,0.0,3.3125,Bronze
s2124,3.45,3.6666666666666665,0.0,0.0,3.45,Bronze
s2125,3.375,3.5,0.0,0.0,3.375,Bronze
s2126,3.8,4.166666666666666,0.0,0.0,3.8,Bronze
s2127,3.3500000000000005,3.5,0.0,0.0,3.3500000000000005,Bronze
s2128,2.833333333333333,2.833333333333333,0.0,0.0,2.833333333333333,Bronze
s2129,2.6499999999999995,3.5,0.0,0.0,2.6499999999999995,Bronze
s213,4.075000000000001,4.3125,3.5,4.5,4.075000000000001,Platinum
s2130,2.5500000000000003,3.5,0.0,0.0,2.5500000000000003,Bronze
s2131,2.3125,0.0,0.0,0.0,2.3125,Bronze
s2132,3.25,0.0,0.0,0.0,3.25,Bronze
s2133,2.777777777777778,2.5,0.0,0.0,2.777777777777778,Bronze
s2134,3.95,4.5,0.0,0.0,3.95,Bronze
s2135,3.5555555555555562,0.0,0.0,0.0,3.5555555555555562,Bronze
s2136,2.0,0.0,0.0,0.0,2.0,Bronze
s2137,3.111111111111111,2.5,0.0,0.0,3.111111111111111,Bronze
s2138,3.25,0.0,0.0,0.0,3.25,Bronze
s2139,3.772727272727273,3.833333333333334,0.0,0.0,3.772727272727273,Bronze
s214,3.6458333333333326,3.842105263157894,3.5,4.0,3.6458333333333326,Platinum
s2140,1.625,0.0,0.0,0.0,1.625,Bronze
s2141,3.125,3.0,0.0,0.0,3.125,Bronze
s2142,2.9499999999999997,3.0,0.0,0.0,2.9499999999999997,Bronze
s2143,3.0,0.0,0.0,0.0,3.0,Bronze
s2144,1.7272727272727268,1.3333333333333335,0.0,0.0,1.7272727272727268,Bronze
s2145,3.3125,3.0,0.0,0.0,3.3125,Bronze
s2146,3.7,4.5,0.0,0.0,3.7,Bronze
s2147,2.9499999999999997,2.833333333333333,0.0,0.0,2.9499999999999997,Bronze
s2148,0.75,0.0,0.0,0.0,0.75,Bronze
s2149,2.875,4.0,0.0,0.0,2.875,Bronze
s215,2.6538461538461537,2.5909090909090904,2.0,4.0,2.6538461538461537,Bronze
s2150,2.9375,0.0,0.0,0.0,2.9375,Bronze
s2151,2.375,0.0,0.0,0.0,2.375,Bronze
s2152,3.0,3.0,0.0,0.0,3.0,Bronze
s2153,3.6,3.625,0.0,3.5,3.6,Bronze
s2154,0.0,0.0,0.0,0.0,0.0,Bronze
s2155,0.0,0.0,0.0,0.0,0.0,Bronze
s2156,2.875,2.6666666666666665,0.0,3.5,2.875,Bronze
s2157,4.142857142857143,4.083333333333333,0.0,4.5,4.142857142857143,Bronze
s2158,0.0,0.0,0.0,0.0,0.0,Bronze
s2159,3.785714285714285,3.75,0.0,4.0,3.785714285714285,Bronze
s216,2.793103448275862,2.75,4.166666666666669,3.25,2.793103448275862,Silver
s2160,0.0,0.0,0.0,0.0,0.0,Bronze
s2161,0.75,0.75,0.0,0.0,0.75,Bronze
s2162,3.0,3.0,0.0,0.0,3.0,Bronze
s2163,4.214285714285714,4.333333333333333,0.0,3.5,4.214285714285714,Bronze
s2164,3.375,3.375,0.0,0.0,3.375,Bronze
s2165,2.75,0.0,0.0,0.0,2.75,Bronze
s2166,2.6666666666666665,0.0,0.0,0.0,2.6666666666666665,Bronze
s2167,3.75,3.75,0.0,0.0,3.75,Bronze
s2168,3.571428571428572,3.583333333333333,0.0,3.5,3.571428571428572,Bronze
s2169,3.5,3.5,0.0,0.0,3.5,Bronze
s217,1.3333333333333333,1.0,0.0,2.0,1.3333333333333333,Bronze
s2170,2.3333333333333335,2.3333333333333335,0.0,0.0,2.3333333333333335,Bronze
s2171,3.1666666666666665,3.1666666666666665,0.0,0.0,3.1666666666666665,Bronze
s2172,3.5,3.5,0.0,0.0,3.5,Bronze
s2173,3.6666666666666665,3.6666666666666665,0.0,0.0,3.6666666666666665,Bronze
s2174,3.25,3.25,0.0,0.0,3.25,Bronze
s2175,3.1,3.1,0.0,0.0,3.1,Bronze
s2176,2.5,2.5,0.0,0.0,2.5,Bronze
s2177,3.25,3.25,0.0,0.0,3.25,Bronze
s2178,3.6666666666666665,3.6666666666666665,0.0,0.0,3.6666666666666665,Bronze
s2179,3.1666666666666665,3.1666666666666665,0.0,0.0,3.1666666666666665,Bronze
s218,2.916666666666666,3.03125,2.0,0.0,2.916666666666666,Bronze
s2180,3.75,3.75,0.0,0.0,3.75,Bronze
s2181,0.0,0.0,0.0,0.0,0.0,Bronze
s2182,3.8333333333333335,3.8333333333333335,0.0,0.0,3.8333333333333335,Bronze
s2183,3.5,3.5,0.0,0.0,3.5,Bronze
s2184,4.0,4.0,0.0,0.0,4.0,Bronze
s2185,0.0,0.0,0.0,0.0,0.0,Bronze
s2186,3.25,3.25,0.0,0.0,3.25,Bronze
s2187,4.333333333333333,4.333333333333333,0.0,0.0,4.333333333333333,Bronze
s2188,2.928571428571428,0.0,0.0,0.0,2.928571428571428,Bronze
s2189,3.8333333333333335,3.8333333333333335,0.0,0.0,3.8333333333333335,Bronze
s219,2.321428571428572,2.227272727272727,2.75,2.5,2.321428571428572,Bronze
s2190,4.0,4.0,0.0,0.0,4.0,Bronze
s2191,4.5,4.5,0.0,0.0,4.5,Bronze
s2193,3.5,3.5,0.0,0.0,3.5,Bronze
s2194,3.0,3.0,0.0,0.0,3.0,Bronze
s2195,3.0,3.0,0.0,0.0,3.0,Bronze
s22,3.428571428571428,3.666666666666667,2.0,0.0,3.428571428571428,Bronze
s220,3.710526315789474,3.735294117647059,4.5,2.5,3.710526315789474,Silver
s2200,4.5,4.5,0.0,0.0,4.5,Bronze
s2201,3.0,3.0,0.0,0.0,3.0,Bronze
s2202,3.5,3.5,0.0,0.0,3.5,Bronze
s2203,3.5,3.5,0.0,0.0,3.5,Bronze
s2204,4.0,4.0,0.0,0.0,4.0,Bronze
s2205,4.5,4.5,0.0,0.0,4.5,Bronze
s2206,3.5,3.5,0.0,0.0,3.5,Bronze
s2208,4.5,4.5,0.0,0.0,4.5,Bronze
s2209,3.0,3.0,0.0,0.0,3.0,Bronze
s221,3.9200000000000013,3.9047619047619024,4.166666666666668,3.5,3.9200000000000013,Gold
s2210,3.5,3.5,0.0,0.0,3.5,Bronze
s2213,4.5,4.5,0.0,0.0,4.5,Bronze
s2214,3.0,3.0,0.0,0.0,3.0,Bronze
s2215,3.5,3.5,0.0,0.0,3.5,Bronze
s2216,3.5,3.5,0.0,0.0,3.5,Bronze
s2217,3.5,3.5,0.0,0.0,3.5,Bronze
s2218,3.5,3.5,0.0,0.0,3.5,Bronze
s222,3.5882352941176463,3.59375,0.0,3.5,3.5882352941176463,Bronze
s2220,4.5,4.5,0.0,0.0,4.5,Bronze
s2221,3.5,3.5,0.0,0.0,3.5,Bronze
s2223,4.0,4.0,0.0,0.0,4.0,Bronze
s2224,3.0,3.0,0.0,0.0,3.0,Bronze
s2226,4.0,4.0,0.0,0.0,4.0,Bronze
s2227,3.0,3.0,0.0,0.0,3.0,Bronze
s2228,3.5,3.5,0.0,0.0,3.5,Bronze
s2229,3.0,3.0,0.0,0.0,3.0,Bronze
s223,3.8214285714285703,4.045454545454546,3.375,4.5,3.8214285714285703,Platinum
s2231,3.5,3.5,0.0,0.0,3.5,Bronze
s2233,3.5,3.5,0.0,0.0,3.5,Bronze
s2234,3.5,3.5,0.0,0.0,3.5,Bronze
s2236,4.0,4.0,0.0,0.0,4.0,Bronze
s2237,4.5,4.5,0.0,0.0,4.5,Bronze
s2238,3.0,3.0,0.0,0.0,3.0,Bronze
s2239,3.0,3.0,0.0,0.0,3.0,Bronze
s224,3.2045454545454537,3.3947368421052615,3.0,3.0,3.2045454545454537,Silver
s2240,3.5,3.5,0.0,0.0,3.5,Bronze
s2242,3.0,3.0,0.0,0.0,3.0,Bronze
s2243,4.5,4.5,0.0,0.0,4.5,Bronze
s2245,3.0,3.0,0.0,0.0,3.0,Bronze
s2246,4.5,4.5,0.0,0.0,4.5,Bronze
s2247,3.0,3.0,0.0,0.0,3.0,Bronze
s2248,4.0,4.0,0.0,0.0,4.0,Bronze
s225,2.6607142857142856,2.6956521739130452,2.375,3.0,2.6607142857142856,Bronze
s2250,4.0,4.0,0.0,0.0,4.0,Bronze
s2253,4.0,4.0,0.0,0.0,4.0,Bronze
s2254,4.5,4.5,0.0,0.0,4.5,Bronze
s2255,3.5,3.5,0.0,0.0,3.5,Bronze
s2256,4.5,4.5,0.0,0.0,4.5,Bronze
s2257,4.5,4.5,0.0,0.0,4.5,Bronze
s2258,4.5,4.5,0.0,0.0,4.5,Bronze
s2259,4.0,4.0,0.0,0.0,4.0,Bronze
s226,2.807692307692307,2.8181818181818192,1.5,4.0,2.807692307692307,Bronze
s2261,3.5,3.5,0.0,0.0,3.5,Bronze
s2262,3.0,3.0,0.0,0.0,3.0,Bronze
s2263,3.0,3.0,0.0,0.0,3.0,Bronze
s2265,4.0,4.0,0.0,0.0,4.0,Bronze
s2266,3.5,3.5,0.0,0.0,3.5,Bronze
s2267,3.0,3.0,0.0,0.0,3.0,Bronze
s2269,3.5,3.5,0.0,0.0,3.5,Bronze
s227,2.142857142857143,2.142857142857143,0.0,0.0,2.142857142857143,Bronze
s2270,4.0,4.0,0.0,0.0,4.0,Bronze
s2273,4.5,4.5,0.0,0.0,4.5,Bronze
s2275,4.5,4.5,0.0,0.0,4.5,Bronze
s2276,3.0,3.0,0.0,0.0,3.0,Bronze
s2277,3.0,3.0,0.0,0.0,3.0,Bronze
s228,2.5500000000000003,2.5500000000000003,0.0,0.0,2.5500000000000003,Bronze
s2280,4.0,4.0,0.0,0.0,4.0,Bronze
s2281,3.0,3.0,0.0,0.0,3.0,Bronze
s2282,4.5,4.5,0.0,0.0,4.5,Bronze
s2283,3.5,3.5,0.0,0.0,3.5,Bronze
s2284,3.0,3.0,0.0,0.0,3.0,Bronze
s2285,4.5,4.5,0.0,0.0,4.5,Bronze
s2286,3.5,3.5,0.0,0.0,3.5,Bronze
s2287,3.5,3.5,0.0,0.0,3.5,Bronze
s2288,4.0,4.0,0.0,0.0,4.0,Bronze
s2289,3.0,3.0,0.0,0.0,3.0,Bronze
s229,2.4642857142857144,2.5,3.0,2.5,2.4642857142857144,Bronze
s2291,4.5,4.5,0.0,0.0,4.5,Bronze
s2292,4.5,4.5,0.0,0.0,4.5,Bronze
s2293,0.0,0.0,0.0,0.0,0.0,Bronze
s2294,3.5,3.5,0.0,0.0,3.5,Bronze
s2295,3.5,3.5,0.0,0.0,3.5,Bronze
s2296,4.5,4.5,0.0,0.0,4.5,Bronze
s2297,4.5,4.5,0.0,0.0,4.5,Bronze
s2298,3.5,3.5,0.0,0.0,3.5,Bronze
s2299,4.5,4.5,0.0,0.0,4.5,Bronze
s23,3.375,3.25,3.5,0.0,3.375,Bronze
